unique_id,dest_new_acc_balance,dest_old_acc_balance,latitude,longitude,orig_new_acc_balance,orig_old_acc_balance,sar_fraud,total_hrs_from_first_trans,transacted_amount,transaction_type
dbb6a214-9cab-4659-a6b3-10a60166ad78,0.0,0.0,45.04079818725586,-93.26300048828125,0.0,680224.4375,0,388.0,680224.4375,4
1f13dad3-7065-49e7-a74b-342453346078,1175236.125,905690.5625,30.177459716796875,-81.38758087158203,0.0,269545.625,0,93.0,269545.625,3
c5626701-b774-44a0-bee8-e905ca9da0d0,2633109.25,2035697.5,39.322879791259766,-76.72802734375,0.0,597411.75,0,233.0,597411.75,3
2eccb825-4e19-45c8-9ca9-625fc2a3583e,482937.53125,90169.8125,45.49428176879883,-122.86705017089844,0.0,392767.71875,0,528.0,392767.71875,3
d0530c9b-82ab-46a9-b0fc-c827f7cd6462,272109.0625,159150.203125,28.90053939819336,-81.263671875,0.0,112958.8515625,0,565.0,112958.8515625,3
5702922d-5169-449e-b7d0-84bd72d393e1,0.0,0.0,42.97085952758789,-82.42491149902344,0.0,2815.610107421875,0,191.0,2815.610107421875,4
80132797-e9a8-47ee-bb3b-98acb93b9c4a,1314969.0,1028298.125,41.72058868408203,-87.70172119140625,0.0,286670.90625,0,99.0,286670.90625,3
c7b2c594-4a51-4cd9-876b-e432d1e2da9b,255717.296875,120427.578125,40.659950256347656,-111.99633026123047,0.0,135289.703125,0,718.0,135289.703125,3
4bd11208-be11-47f2-a3d5-b241c300fc69,0.0,0.0,38.707340240478516,-77.02303314208984,0.0,176776.546875,0,438.0,176776.546875,4
f9534868-7994-4df2-94c8-dc9f0c1e5c14,17213556.0,16606636.0,39.322879791259766,-76.72802734375,0.0,606920.125,0,526.0,606920.125,3
757d2b67-0b82-43e2-a8fa-10c1c87f1b70,1099359.0,80713.828125,33.45122146606445,-86.99665832519531,0.0,1018645.1875,1,693.0,1018645.1875,3
ce74cd42-e969-42f5-96ce-9d510715b8bc,601494.625,0.0,32.91559982299805,-117.1439208984375,0.0,601494.625,0,273.0,601494.625,3
b2dd6c4d-739f-40da-8c2c-a749a030a647,0.0,0.0,41.146759033203125,-73.49484252929688,0.0,70173.640625,0,294.0,70173.640625,4
786fd304-4830-4740-bc59-f5c8af0c84a7,0.0,0.0,35.61452102661133,-88.81394958496094,0.0,322329.78125,0,146.0,322329.78125,4
b67a2ba6-ec16-45f7-b871-6aefc5bbc77c,0.0,0.0,32.500701904296875,-94.74049377441406,0.0,3139423.25,0,242.0,3139423.25,4
1be792b9-0dca-4d4f-98ba-6f0160536355,0.0,0.0,40.56753921508789,-89.64066314697266,0.0,423660.71875,0,516.0,423660.71875,4
490fc181-1764-40d7-ad94-6d5b7925306f,388171.9375,0.0,40.27370071411133,-76.8844223022461,0.0,388171.9375,0,608.0,388171.9375,3
79b1f128-e007-4bd6-8277-32b173ffac8c,0.0,0.0,25.679269790649414,-80.31726837158203,0.0,346293.25,0,516.0,346293.25,4
894e1203-63fc-4bcf-a44d-fac2184e829b,0.0,0.0,36.610328674316406,-88.31475830078125,0.0,242896.125,0,518.0,242896.125,4
b9635c67-1c95-4109-9db9-98630cbc7dcd,0.0,0.0,47.92525863647461,-97.03285217285156,0.0,3846781.0,0,728.0,3846781.0,4
33d10b05-4c92-475a-b45a-12cf412c014a,362194.25,9099.33984375,40.60538101196289,-73.755126953125,0.0,353094.90625,0,608.0,353094.90625,3
3d9950c1-686d-4b33-a5e1-cea7e0406b52,10224.0,0.0,32.42066955566406,-104.22884368896484,0.0,10224.0,0,6.0,10224.0,3
e56d98d8-7684-45e1-9463-1a2f3ad37a6f,0.0,0.0,33.036991119384766,-117.29197692871094,0.0,5591648.0,1,297.0,5591648.0,4
6939d481-779e-4992-87a2-82b490240cce,240330.859375,116019.2890625,41.242549896240234,-82.61573028564453,0.0,124311.5703125,0,245.0,124311.5703125,3
d11bbb21-0520-45dd-af79-0b7057430ea0,5008467.0,1255946.5,39.091121673583984,-94.41551208496094,0.0,3752520.5,0,444.0,3752520.5,3
c7a134ea-3e88-4ef2-a250-89111ec6d688,2938833.25,0.0,39.091121673583984,-94.41551208496094,0.0,2938833.25,0,641.0,2938833.25,3
6104bee7-9ab5-4f75-988a-b8f1de00e1f5,0.0,0.0,33.036991119384766,-117.29197692871094,0.0,1932200.625,0,56.0,1932200.625,4
79f13e68-9960-4d26-9e3d-53c3819b4222,0.0,0.0,43.165470123291016,-77.7006607055664,0.0,676913.6875,0,688.0,676913.6875,4
d3eb3556-52cd-4fb0-ae49-eff39c53bc7f,0.0,0.0,40.65538024902344,-74.3898696899414,0.0,404185.5625,0,454.0,404185.5625,4
5e6fcff6-60a8-40ea-8434-e626c931ea80,0.0,0.0,42.358428955078125,-71.05976867675781,0.0,1388774.75,0,222.0,1388774.75,4
4524c62d-160e-4c26-81eb-6ab6679c4044,0.0,0.0,31.124059677124023,-97.90308380126953,0.0,4257337.5,1,402.0,4257337.5,4
9491c0b3-b179-4ae1-ac52-86d73741ecab,0.0,0.0,29.845760345458984,-90.10674285888672,0.0,3912252.75,0,736.0,3912252.75,4
721cc089-7b7d-49da-812b-7591d87fe99f,248641.984375,73374.3671875,38.91817092895508,-78.19444274902344,0.0,175267.609375,0,164.0,175267.609375,3
4a59cafb-0357-431c-9368-e2b464db7d0f,250595.3125,131451.5625,27.09977912902832,-82.45426177978516,0.0,119143.75,0,728.0,119143.75,3
b21b2b34-3f48-4ae4-a987-5b54ca3c4399,65594.8828125,27167.41015625,39.78504180908203,-85.76941680908203,0.0,38427.46875,0,207.0,38427.46875,3
6e1f69de-aa40-4034-8033-3fcd0330cc2f,0.0,0.0,31.76211929321289,-95.63079071044922,0.0,342120.59375,0,328.0,342120.59375,4
a5d121e1-9f7f-4200-980d-659dcb1a06ec,0.0,0.0,33.931129455566406,-117.54866027832031,0.0,912950.5625,0,690.0,912950.5625,4
7cfcb557-636e-4d69-91c9-543699a09e7b,0.0,0.0,27.718090057373047,-82.35176086425781,0.0,907361.75,0,432.0,907361.75,4
3dce0621-9493-49c0-8608-ab8ebdcd5c4b,0.0,0.0,36.208290100097656,-115.9839096069336,0.0,1028515.5625,0,498.0,1028515.5625,4
dc589f78-9c61-4c9d-89f3-6ff438b8457c,0.0,0.0,36.91022872924805,-121.75688934326172,0.0,1487505.125,0,442.0,1487505.125,4
d0717786-65c5-4d69-a597-4d7e3a17e825,4047846.0,3873738.75,33.98154067993164,-81.23621368408203,0.0,174107.359375,0,694.0,174107.359375,3
d6260c95-a896-4564-99dd-a3f17dd9531d,1348095.125,0.0,26.917560577392578,-82.07842254638672,0.0,1348095.125,0,313.0,1348095.125,3
9b6d83c7-5af0-4220-9164-c72298f199ca,42513.078125,0.0,40.82231903076172,-74.15986633300781,0.0,42513.078125,0,67.0,42513.078125,3
b9a9d71d-0243-4f12-81a1-81e0dee90ee7,0.0,0.0,33.50920867919922,-111.89903259277344,0.0,29637.029296875,0,531.0,29637.029296875,4
4ab24e10-7978-48ad-b997-1948d32f9698,2178303.5,0.0,33.72254943847656,-116.37696838378906,0.0,2178303.5,0,403.0,2178303.5,3
df200895-fa29-481a-87ba-6bde318b1c9d,0.0,0.0,39.33427047729492,-76.43940734863281,0.0,25616.7109375,0,491.0,25616.7109375,4
dc03c857-d137-4446-9943-7afd1c6e2fd8,23134.169921875,0.0,37.7171516418457,-122.40432739257812,0.0,23134.169921875,0,710.0,23134.169921875,3
57e8ec78-d5e8-4109-99a8-dea93ce24cbd,986826.625,218306.5,40.810001373291016,-73.9625015258789,0.0,768520.125,0,132.0,768520.125,3
e6ab46c8-92cf-4125-9c9f-8d292b3a7406,0.0,0.0,33.50920867919922,-111.89903259277344,0.0,132294.9375,0,191.0,132294.9375,4
0611ca97-60ef-4207-a8c7-7c5274ebcf33,0.0,0.0,47.64994812011719,-117.23990631103516,0.0,488030.09375,0,298.0,488030.09375,4
dcf6c174-5ed2-4407-b7e9-1914cb2a01ec,127905.8203125,28766.55078125,38.707340240478516,-77.02303314208984,0.0,99139.2734375,0,53.0,99139.2734375,3
15879cfb-2019-4860-bb0f-f368760160fd,236237.203125,144354.609375,30.177459716796875,-81.38758087158203,0.0,91882.6015625,0,701.0,91882.6015625,3
17b176ff-087d-415f-976b-051496379e43,10316892.0,1088377.375,37.7171516418457,-122.40432739257812,0.0,9228514.0,0,450.0,9228514.0,3
9049d0eb-66d4-4d6a-9650-e2964345d21f,7576324.5,0.0,32.525150299072266,-93.75018310546875,0.0,7576324.5,0,483.0,7576324.5,3
16d5e98c-fe3b-4508-b5d2-7260447bb182,0.0,0.0,38.96371841430664,-76.99080657958984,0.0,19692.6796875,0,330.0,19692.6796875,4
12dffdc0-9977-43c8-9274-1dae5ae2e5e0,905914.625,868591.5,34.14250946044922,-118.25508117675781,0.0,37323.1484375,1,442.0,37323.1484375,3
7da7ab8b-2562-4681-8b88-7f56e2a0d244,0.0,0.0,38.91817092895508,-78.19444274902344,0.0,21571.0,0,7.0,21571.0,4
d9e6482f-2d14-4353-8164-e1b1e1cee39b,0.0,0.0,35.61452102661133,-88.81394958496094,0.0,609416.1875,0,251.0,609416.1875,4
9f8fd9f7-da67-4ed9-a5e0-6f5c4bceed13,786573.0,0.0,26.217300415039062,-80.22588348388672,0.0,786573.0,0,336.0,786573.0,3
65b91ab4-574b-42e6-93b6-1288f3737e71,628712.125,65562.71875,33.4487190246582,-86.78777313232422,0.0,563149.4375,0,370.0,563149.4375,3
a4d5c629-b4a9-460c-b016-7d4804094816,325061.375,196488.421875,37.7171516418457,-122.40432739257812,0.0,128572.9609375,0,205.0,128572.9609375,3
e997458b-edc6-4f44-bbbf-6a799bd5dc30,10008497.0,8496.8603515625,29.845760345458984,-90.10674285888672,0.0,10000000.0,0,409.0,10000000.0,3
aebfa6d0-da06-46a6-abd5-617346653bb8,2315174.25,1557751.375,33.764461517333984,-117.79393768310547,0.0,757422.8125,0,270.0,757422.8125,3
1edfb4fa-bd7f-4c36-8ad5-d679ed1c0451,7466.1201171875,0.0,40.60538101196289,-73.755126953125,0.0,7466.1201171875,0,374.0,7466.1201171875,3
e2b90e69-5208-4683-a5d3-d8ab1243e73c,0.0,0.0,46.09273147583008,-88.64234924316406,0.0,916886.3125,0,650.0,916886.3125,4
74141c8e-c30a-4bb7-8239-762f62ba9d31,1495203.75,0.0,42.55308151245117,-87.93341064453125,0.0,1495203.75,0,335.0,1495203.75,3
21b3c110-c5e1-4303-988a-f47e5e122295,0.0,0.0,42.58341979980469,-71.80229949951172,0.0,4737833.5,0,406.0,4737833.5,4
fb872a2d-60b0-4f99-a374-a1779e54f0bc,0.0,0.0,33.08013916015625,-83.23210144042969,0.0,296940.3125,0,495.0,296940.3125,4
b1ac60ab-ec87-4a88-91c1-3d9375c1d0d6,4491321.5,3898706.0,29.651630401611328,-82.3248291015625,0.0,592615.5,0,262.0,592615.5,3
74e2699f-d7b6-4c57-86d3-dbf7aadbe80e,8540744.0,208741.015625,38.707340240478516,-77.02303314208984,0.0,8332003.0,0,260.0,8332003.0,3
917c0826-616e-4979-afd6-377e4c5aef12,0.0,0.0,45.53929138183594,-122.3873062133789,0.0,339275.625,0,51.0,339275.625,4
11938cb6-f4e2-4632-a31d-9f4dada5af87,2382118.0,1430666.875,40.56753921508789,-89.64066314697266,0.0,951451.1875,0,523.0,951451.1875,3
85c7925e-1cba-4874-bd89-f0f1091e085f,0.0,0.0,34.6391487121582,-120.45793914794922,0.0,806850.0625,0,240.0,806850.0625,4
b27fdf17-79df-4ab9-9add-14c925cf2226,0.0,0.0,40.810001373291016,-73.9625015258789,0.0,3070710.0,0,380.0,3070710.0,4
1185f24c-f328-4f94-92cd-bd71bf8e79c7,0.0,0.0,40.63315963745117,-74.13652801513672,0.0,277582.53125,0,604.0,277582.53125,4
915decc9-c1f0-48c2-b609-64dc0ab9d905,1314660.875,0.0,42.24113082885742,-88.31620025634766,0.0,1314660.875,0,736.0,1314660.875,3
7a1668f7-6211-4e71-aa35-258d24bd6125,0.0,0.0,47.64994812011719,-117.23990631103516,0.0,339152.25,0,704.0,339152.25,4
d329c938-24cb-46b0-aa4d-1cd3530b42f5,9217.1904296875,0.0,35.05266189575195,-78.87835693359375,0.0,9217.1904296875,0,10.0,9217.1904296875,3
3153e36b-707d-4933-85e5-5cb47a9951bd,0.0,0.0,47.76232147216797,-122.20539855957031,0.0,829012.3125,0,127.0,829012.3125,4
664cf9c4-483f-4848-a6b9-9a426289ac3d,0.0,0.0,26.917560577392578,-82.07842254638672,0.0,3595911.5,0,111.0,3595911.5,4
c442bebe-b2f7-49f1-add2-0434c26fdee1,0.0,0.0,47.76232147216797,-122.20539855957031,0.0,3370781.75,0,564.0,3370781.75,4
374eb01b-2f60-4e60-a406-906927d4f460,0.0,0.0,38.06084060668945,-97.92977142333984,0.0,110528.53125,0,656.0,110528.53125,4
1fef8c8b-2871-473f-b328-138844fe7d72,1965587.625,162222.0,39.006221771240234,-77.42859649658203,0.0,1154354.0,0,9.0,1154354.0,3
6217a040-9db6-4e29-952f-b6f7844c5d93,62898.80859375,0.0,37.95143127441406,-91.77127075195312,0.0,62898.80859375,0,705.0,62898.80859375,3
c067c58f-76da-4862-b6ec-6c6d9f21c184,0.0,0.0,40.63315963745117,-74.13652801513672,0.0,186375.375,0,404.0,186375.375,4
85b65be0-457d-4a04-be8c-e0545ae1e68d,207241.515625,0.0,40.58654022216797,-122.39167785644531,0.0,207241.515625,0,423.0,207241.515625,3
34d425f3-d968-4c2f-ab21-19f9286b766f,0.0,0.0,41.478919982910156,-87.45475769042969,0.0,1231309.625,0,226.0,1231309.625,4
ef449cc5-836a-4da2-95e1-df2636fa44f2,0.0,0.0,34.14250946044922,-118.25508117675781,0.0,640648.0625,0,350.0,640648.0625,4
a630c411-2868-4ff3-8352-a3b94e1565c9,2978089.5,2649979.0,40.58654022216797,-122.39167785644531,0.0,328110.3125,0,207.0,328110.3125,3
6c105a76-651a-4e75-8e21-053c7ab3675d,0.0,0.0,40.680660247802734,-73.47428894042969,0.0,22402.2109375,0,342.0,22402.2109375,4
159cb17a-d4f9-4812-93ee-8d9e5391db99,301661.875,32185.759765625,31.124059677124023,-97.90308380126953,0.0,269476.09375,0,507.0,269476.09375,3
ff9789cc-d9f2-439f-8c2f-27c3c94d9bc4,1070031.625,999649.4375,38.91817092895508,-78.19444274902344,0.0,70382.1796875,0,405.0,70382.1796875,3
b46e43dd-d9ad-49a3-b385-2a794a4ac1a5,130777.09375,0.0,38.707340240478516,-77.02303314208984,0.0,130777.09375,0,651.0,130777.09375,3
fa2d3061-9d95-4866-9701-b05959ef6e71,0.0,0.0,45.160240173339844,-93.08882904052734,0.0,4863106.5,0,591.0,4863106.5,4
026508e3-5042-4c7a-a06f-33d569c48120,0.0,0.0,39.435340881347656,-84.20298767089844,0.0,155799.8125,0,365.0,155799.8125,4
94935041-afbc-40f4-a6f9-647b6cfd64bf,217089.3125,204470.03125,40.56753921508789,-89.64066314697266,0.0,12619.2900390625,0,73.0,12619.2900390625,3
0e1bfca9-2814-4927-8993-c3d592a99a28,0.0,0.0,43.610618591308594,-72.97261047363281,0.0,232315.4375,0,524.0,232315.4375,4
e25f0502-07af-479f-9760-a0fe5ca7e00c,0.0,0.0,43.914520263671875,-69.96533203125,0.0,37133.62890625,0,107.0,37133.62890625,4
605a1462-5ea7-482a-8374-972b5aa186e6,1958146.0,66224.0390625,28.151119232177734,-82.46147918701172,0.0,1891922.0,0,362.0,1891922.0,3
948ba110-5319-4aba-b462-c4756291d1cc,0.0,0.0,45.160240173339844,-93.08882904052734,0.0,8783.419921875,0,192.0,8783.419921875,4
91601af2-8383-4cce-8b57-1abe30ecd4bd,0.0,0.0,41.67639923095703,-91.58045196533203,0.0,1632500.25,0,579.0,1632500.25,4
22655f74-7d34-4ca8-b171-34078e609c45,0.0,0.0,45.160240173339844,-93.08882904052734,0.0,69724.8515625,0,714.0,69724.8515625,4
01ad698e-44f8-40bd-8005-cbd927ff05f8,67163.8984375,64348.28125,42.97085952758789,-82.42491149902344,0.0,2815.610107421875,0,191.0,2815.610107421875,3
cc6fa3ef-050c-48bc-b4f4-b280372f409a,0.0,0.0,41.85419845581055,-87.66561126708984,0.0,1591263.375,0,443.0,1591263.375,4
bd9552a2-5146-42aa-a031-87ced82e0548,0.0,0.0,32.525150299072266,-93.75018310546875,0.0,460689.4375,0,400.0,460689.4375,4
541da78e-dd74-4fc2-9aa3-abfd997d6ff6,946117.5,769095.0,41.85419845581055,-87.66561126708984,0.0,177022.515625,0,272.0,177022.515625,3
28376022-35dc-4e11-bd36-9d0037f82c7c,0.0,0.0,42.55308151245117,-87.93341064453125,0.0,177925.984375,0,489.0,177925.984375,4
b7c71ade-b8a6-4a82-a5cd-ed22aeaf20c8,284974.65625,203160.15625,30.177459716796875,-81.38758087158203,0.0,81814.5078125,0,372.0,81814.5078125,3
76c014b6-7d77-42bb-ac2f-09da8516f185,0.0,0.0,39.33427047729492,-76.43940734863281,0.0,781988.875,1,582.0,781988.875,4
cbb7b219-5808-449f-9052-d37011aa0758,0.0,0.0,39.08367156982422,-84.50855255126953,0.0,40413.80859375,0,105.0,40413.80859375,4
9d539d88-b646-4abe-aaa2-79a005b57754,0.0,0.0,39.96097183227539,-75.60803985595703,0.0,1273674.0,0,98.0,1273674.0,4
39b67a44-dc7f-44b5-99f8-ca21e3a765e4,21574.55078125,0.0,34.066349029541016,-84.6783676147461,0.0,21574.55078125,0,92.0,21574.55078125,3
bb0985a5-2f73-49f7-867e-fea3c4bccea4,0.0,0.0,40.63315963745117,-74.13652801513672,0.0,155926.421875,0,468.0,155926.421875,4
f4fa259f-679e-4cd0-89c8-7937f6d576de,0.0,0.0,35.61452102661133,-88.81394958496094,0.0,298365.875,0,422.0,298365.875,4
8bd19298-a9d2-462b-a092-c7572258633a,3299631.0,3191417.5,39.45621109008789,-77.9638900756836,0.0,108213.6015625,0,322.0,108213.6015625,3
47d557e1-91f4-4f44-a5cd-8e8215b0c6e1,21990.51953125,0.0,39.006221771240234,-77.42859649658203,0.0,21990.51953125,0,645.0,21990.51953125,3
47d79f01-2fa0-4b68-8644-213240f138b7,0.0,0.0,33.410118103027344,-91.061767578125,0.0,530377.25,0,115.0,530377.25,4
578455ef-f398-4fd1-acfd-7e3a89d10b46,0.0,0.0,41.8436393737793,-87.7125473022461,0.0,479892.03125,0,71.0,479892.03125,4
731d8643-ca44-410c-89a8-02d229d6317a,228803.984375,0.0,43.610618591308594,-72.97261047363281,0.0,228803.984375,0,606.0,228803.984375,3
1f8c12ee-16dd-4510-9277-cb7ca21a08cb,1085637.5,0.0,37.524871826171875,-77.55776977539062,0.0,1085637.5,0,310.0,1085637.5,3
d50c42ef-687f-4ed9-9a4e-ef3cd280cf39,566489.375,517116.46875,32.351261138916016,-95.30106353759766,0.0,49372.94140625,0,155.0,49372.94140625,3
af21d580-b2ec-456c-ac26-052755ba3a12,1515187.25,151341.34375,27.09977912902832,-82.45426177978516,0.0,1330802.25,0,211.0,1330802.25,3
a842a272-1d71-47e5-a426-646b1d25dcd9,910281.8125,751402.75,45.49428176879883,-122.86705017089844,0.0,158879.09375,0,603.0,158879.09375,3
434c955e-d1b6-4ba1-917d-3860c90052ed,0.0,0.0,33.92945861816406,-116.97724914550781,0.0,176626.765625,0,569.0,176626.765625,4
a8770ada-f8dc-4a2c-836b-484ee76ea679,0.0,0.0,34.09611129760742,-118.10582733154297,0.0,553399.25,1,196.0,553399.25,4
3b581f91-7b08-4df5-b951-5899e9f555a8,0.0,0.0,33.35282897949219,-111.78903198242188,0.0,26950.060546875,0,40.0,26950.060546875,4
128cd477-dab3-4253-9e09-f4c0185d23a9,0.0,0.0,45.53929138183594,-122.3873062133789,0.0,47984.4296875,0,395.0,47984.4296875,4
58c80e36-4556-461a-abb9-1394d1ab3db3,32733.4296875,0.0,35.74787902832031,-95.36968994140625,0.0,32733.4296875,0,255.0,32733.4296875,3
3b4efb61-4eeb-474f-bdfd-00bfbaeca02b,0.0,0.0,38.06084060668945,-97.92977142333984,0.0,2044841.0,0,187.0,2044841.0,4
6a00cba5-dfeb-4182-b72a-e2480112e5ac,414215.53125,337482.625,40.67705154418945,-73.89125061035156,0.0,76732.890625,0,595.0,76732.890625,3
73ffb1d5-0860-40f7-b59e-d1bccef10f10,234410.765625,51743.921875,34.14250946044922,-118.25508117675781,0.0,182666.84375,0,227.0,182666.84375,3
053b6489-7e2c-452c-a925-808b94766f07,0.0,0.0,30.166879653930664,-96.39774322509766,0.0,360688.3125,0,38.0,360688.3125,4
6934bbee-26ac-45d3-a4fb-b45885d323c1,0.0,0.0,39.32011032104492,-76.51551818847656,0.0,159094.640625,0,523.0,159094.640625,4
ddbf960e-7112-403f-9ec0-ee7ac59d4bd0,3062506.5,0.0,41.15375900268555,-87.88754272460938,0.0,3062506.5,0,128.0,3062506.5,3
d7e1eb00-b141-4cf4-aedb-5bb1f300ea05,1158662.875,660641.75,43.914520263671875,-69.96533203125,0.0,43092.0,0,8.0,43092.0,3
566c99f6-591f-4cf5-9dac-b52154c5985c,2703502.75,2520763.25,40.63315963745117,-74.13652801513672,0.0,182739.359375,0,635.0,182739.359375,3
c8603166-6a68-46a0-a476-ca669c353ece,0.0,0.0,47.494300842285156,-122.24092102050781,0.0,335219.5,0,31.0,335219.5,4
21846cff-7232-4f25-bed4-c66698e06c8e,0.0,0.0,34.25627899169922,-78.04470825195312,0.0,2425164.5,0,412.0,2425164.5,4
5f784582-8026-4283-a34d-e36e34562063,113921.0234375,0.0,34.25627899169922,-78.04470825195312,0.0,113921.0234375,0,383.0,113921.0234375,3
d5a19913-54f5-4230-be91-812ac1f4fa98,3649411.25,41219.640625,41.545658111572266,-71.29144287109375,0.0,3608191.5,0,180.0,3608191.5,3
8d78247b-6c4d-4fc5-b433-3f2efb16b396,0.0,0.0,45.53929138183594,-122.3873062133789,0.0,2666139.5,1,641.0,2666139.5,4
34bfc66f-99dd-42b7-a27c-907dc3010d39,0.0,0.0,47.92525863647461,-97.03285217285156,0.0,742973.5,0,60.0,742973.5,4
60d71d3b-3af8-4bc1-9078-6c5bc826f9bd,10000000.0,0.0,42.42509841918945,-71.066162109375,0.0,10000000.0,0,279.0,10000000.0,3
046d0d41-3ea6-47f3-9e88-fe13f0d239e1,469848.21875,257758.484375,39.33427047729492,-76.43940734863281,0.0,212089.734375,0,15.0,212089.734375,3
75bb823e-cf14-48d7-a4be-a02957556b2d,436035.28125,0.0,40.56753921508789,-89.64066314697266,0.0,436035.28125,0,196.0,436035.28125,3
b6987777-2cb6-4da6-b991-6d92a264b283,0.0,0.0,32.91559982299805,-117.1439208984375,0.0,2115504.0,0,363.0,2115504.0,4
3256e2d2-e991-4494-8382-b1603c147331,0.0,0.0,36.208290100097656,-115.9839096069336,0.0,2392482.75,0,277.0,2392482.75,4
bf636fa0-32bc-4c58-a43c-ec21d3ed9762,142442.1875,94309.65625,35.05266189575195,-78.87835693359375,0.0,48132.51953125,0,407.0,48132.51953125,3
7d9c5274-9ada-483a-9845-1cc5f917a212,1097825.0,1064994.125,41.57720947265625,-93.7113265991211,0.0,32830.8203125,0,189.0,32830.8203125,3
e831bf8c-e02d-4f9d-8749-d8293241c4b8,0.0,0.0,34.77452850341797,-96.67833709716797,0.0,5800988.0,0,68.0,5800988.0,4
4f3a0cd3-8a7a-4c58-bfab-90fa10cecd9e,0.0,0.0,26.217300415039062,-80.22588348388672,0.0,134297.6875,0,395.0,134297.6875,4
